ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Household_asset,asset_own, UnitValue_Naira ,Total_Number,Women_portion,Men_portion,portions_error_detection,error_detection_remark
3513,1,12,1211,12115,121151,1211512,Dishes  and  cooking pot,Yes, 250.00 ,18,11,7,,
3514,1,12,1211,12115,121151,1211512,Bed,Yes," 6,000.00 ",2,0,2,,
3515,1,12,1211,12115,121151,1211512,Chairs,Yes, 300.00 ,16,0,16,,
3516,1,12,1211,12115,121151,1211512,Mattresses,Yes," 18,000.00 ",2,0,2,,
3517,1,12,1211,12115,121151,1211512,Tables,No,,,,,,
3518,1,12,1211,12115,121151,1211512,Corrugated iron sheet house,No,,,,,,
3519,1,12,1211,12115,121151,1211512,Others,No,,,,,,
3520,1,12,1211,12115,121151,1211513,Radio,Yes, 850.00 ,1,0,1,,
3521,1,12,1211,12115,121151,1211513,CD player,No,,,,,,
3522,1,12,1211,12115,121151,1211513,Television,Yes," 14,000.00 ",2,1,1,,
3523,1,12,1211,12115,121151,1211513,Cell phone,Yes," 3,500.00 ",2,1,1,,
3524,1,12,1211,12115,121151,1211513,Stove,No,,,,,,
3525,1,12,1211,12115,121151,1211513,Bicycle,Yes," 4,000.00 ",1,0,1,,
3526,1,12,1211,12115,121151,1211513,Motorbike,Yes," 55,000.00 ",1,0,1,,
3527,1,12,1211,12115,121151,1211513,Car,No,,,,,,
3528,1,12,1211,12115,121151,1211513,Jewellery,No,,,,,,
3529,1,12,1211,12115,121151,1211513,Power Generator,Yes," 12,000.00 ",1,0,1,,
3530,1,12,1211,12115,121151,1211513,Dishes  and  cooking pot,Yes," 1,500.00 ",25,25,0,,
